Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49
    Property Reinsurance,,—,,—,,—,,—,,—,,—,,32616,0.773422494131038,37874,0.78345951760374,38621,0.77083208590304,39315,0.751720841300191,40112,0.546023794614903,41680,0.535746420216458,41068,0.720112221637735,39978,0.696978678149898,41426,0.683721467593127,40448,0.650812550281577,40583,0.619275784719149,28057,0.504812968927113,9395,0.149933770606917,—,,—,,—,,—,,—,
      General Re,,—,,—,,—,,—,,—,,—,,18361,0.435393991131346,17651,0.365127632286624,17235,0.343991377761811,16170,0.309177820267686,15690,0.21357980996978,15267,0.196238977865755,14740,0.258460459407329,14664,0.255652992555658,14006,0.231164072686461,13384,0.215349959774739,12727,0.1942074985122,8838,0.159016894870365,—,,—,,—,,—,,—,,—,
      BHRG - Property Reinsurance,,—,,—,,—,,—,,—,,—,,14255,0.338028502999692,20223,0.418331885317116,21386,0.426840708141229,23145,0.442543021032505,24422,0.332443984645123,26413,0.339507442350703,26328,0.461651762230405,25314,0.44132568559424,27420,0.452557394906666,27064,0.435462590506838,27856,0.425068286206949,19219,0.345796074056748,9395,0.149933770606917,—,,—,,—,,—,,—,
  Property and Casualty Insurance,,—,,—,,—,,—,,—,,—,,9555,0.226577505868962,10468,0.21654048239626,11482,0.22916791409696,12985,0.248279158699809,33350,0.453976205385097,36118,0.464253579783542,15962,0.279887778362265,17381,0.303021321850102,19163,0.316278532406873,21702,0.349187449718423,24950,0.380724215280851,27522,0.495187031072887,33300,0.531431033657299,—,,—,,—,,—,,—,
    Commercial Line,,—,,—,,—,,—,,—,,—,,3741,0.0887102511204382,4127,0.0853708990112118,4470,0.0892162145979283,4774,0.0912810707456979,24422,0.332443984645123,26413,0.339507442350703,6171,0.108206207259337,6737,0.117453233145627,7761,0.128092558055093,8950,0.144006436041834,10550,0.160987594036592,11867,0.213515896291765,15982,0.255054978375704,—,,—,,—,,—,,—,
      Berkshire Hathaway Primary Group,,—,,—,,—,,—,,—,,—,,3741,0.0887102511204382,4127,0.0853708990112118,4470,0.0892162145979283,4774,0.0912810707456979,24422,0.332443984645123,26413,0.339507442350703,6171,0.108206207259337,6737,0.117453233145627,7761,0.128092558055093,8950,0.144006436041834,10550,0.160987594036592,11867,0.213515896291765,15982,0.255054978375704,—,,—,,—,,—,,—,
    Personal Line,,—,,—,,—,,—,,—,,—,,5814,0.137867254748524,6341,0.131169583385048,7012,0.139951699499032,8211,0.156998087954111,8928,0.121532220739974,9705,0.124746137432839,9791,0.171681571102928,10644,0.185568088704475,11402,0.18818597435178,12752,0.205181013676589,14400,0.219736621244259,15655,0.281671134781122,17318,0.276376055281595,—,,—,,—,,—,,—,
"      GEICO ""Low-Cost Auto Insurer""",,—,,—,,—,,—,,—,,—,,5814,0.137867254748524,6341,0.131169583385048,7012,0.139951699499032,8211,0.156998087954111,8928,0.121532220739974,9705,0.124746137432839,9791,0.171681571102928,10644,0.185568088704475,11402,0.18818597435178,12752,0.205181013676589,14400,0.219736621244259,15655,0.281671134781122,17318,0.276376055281595,—,,—,,—,,—,,—,
Policy in Force (PIF),,4546,1.0,4510,1.0,4929,1.0,5460,1.0,6095,1.0,6480,1.0,7561,1.0,8217,1.0,8882,1.0,9566,1.0,10129,1.0,10838,1.0,11542,1.0,12440,1.0,13261,1.0,13968,1.0,14942,1.0,16218,1.0,16758,1.0,17826,1.0,18646,1.0,18910,1.0,17210,1.0,15523,1.0
  Insurance Group,,4546,1.0,4510,1.0,4929,1.0,5460,1.0,6095,1.0,6480,1.0,7561,1.0,8217,1.0,8882,1.0,9566,1.0,10129,1.0,10838,1.0,11542,1.0,12440,1.0,13261,1.0,13968,1.0,14942,1.0,16218,1.0,16758,1.0,17826,1.0,18646,1.0,18910,1.0,17210,1.0,15523,1.0
    GEICO,,4546,1.0,4510,1.0,4929,1.0,5460,1.0,6095,1.0,6480,1.0,7561,1.0,8217,1.0,8882,1.0,9566,1.0,10129,1.0,10838,1.0,11542,1.0,12440,1.0,13261,1.0,13968,1.0,14942,1.0,16218,1.0,16758,1.0,17826,1.0,18646,1.0,18910,1.0,17210,1.0,15523,1.0
Purchased Transportation,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,2592,1.0,2546,1.0,2418,1.0,2514,1.0,2870,1.0,—,,1954,1.0,2033,1.0,2102,1.0,2049,1.0
  BNSF,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,2592,1.0,2546,1.0,2418,1.0,2514,1.0,2870,1.0,—,,1954,1.0,2033,1.0,2102,1.0,2049,1.0
Source: Bloomberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
